No         Date/Time            Browser            Access Path
000000041  2024-11-30 11:21:33  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000042  2024-11-30 11:21:35  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000043  2024-11-30 11:22:00  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000044  2024-11-30 11:22:44  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Referensi\Golongan\index 
000000045  2024-11-30 11:22:45  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Referensi\GolonganModel\getRekapAllDataPegwai get rekap all data pegawai
000000046  2024-11-30 11:26:16  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000047  2024-11-30 11:26:19  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000048  2024-11-30 11:26:19  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000049  2024-11-30 11:26:26  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000050  2024-11-30 11:26:27  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000051  2024-11-30 11:31:14  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000052  2024-11-30 11:31:14  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000053  2024-11-30 11:31:22  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000054  2024-11-30 11:31:23  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000055  2024-11-30 11:31:39  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Referensi\Golongan\index 
000000056  2024-11-30 11:31:40  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Referensi\GolonganModel\getRekapAllDataPegwai get rekap all data pegawai
000000057  2024-11-30 11:32:00  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000058  2024-11-30 11:33:10  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000059  2024-11-30 11:35:55  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000060  2024-11-30 11:36:40  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000061  2024-11-30 11:36:50  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000062  2024-11-30 11:40:17  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000063  2024-11-30 11:40:36  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000064  2024-11-30 14:02:19  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000065  2024-11-30 14:02:26  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000066  2024-11-30 14:02:27  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000067  2024-11-30 14:02:41  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000068  2024-11-30 14:03:39  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000069  2024-11-30 14:05:54  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000070  2024-11-30 14:19:42  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000071  2024-11-30 14:20:07  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000072  2024-11-30 14:20:31  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000073  2024-11-30 14:21:22  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000074  2024-11-30 14:21:50  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000075  2024-11-30 14:23:55  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000076  2024-11-30 14:24:35  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000077  2024-11-30 14:25:04  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000078  2024-11-30 14:25:42  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000079  2024-11-30 14:25:57  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000080  2024-11-30 14:31:33  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000081  2024-11-30 14:31:42  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000082  2024-11-30 14:34:45  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000083  2024-11-30 14:36:52  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000084  2024-11-30 14:39:15  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000085  2024-11-30 14:40:43  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000086  2024-11-30 14:42:56  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000087  2024-11-30 14:43:13  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000088  2024-11-30 14:55:49  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000089  2024-11-30 14:56:14  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000090  2024-11-30 14:56:14  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data golongan failed : Unknown column 'Status' in 'field list'
000000091  2024-11-30 14:58:39  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000092  2024-11-30 14:59:32  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000093  2024-11-30 14:59:32  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data golongan failed : Unknown column 'Status' in 'field list'
000000094  2024-11-30 15:02:02  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000095  2024-11-30 15:07:52  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000096  2024-11-30 15:08:17  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000097  2024-11-30 15:09:36  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000098  2024-11-30 15:09:48  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000099  2024-11-30 15:11:32  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000100  2024-11-30 15:11:41  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000101  2024-11-30 15:12:05  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000102  2024-11-30 15:12:58  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000103  2024-11-30 15:13:22  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000104  2024-11-30 15:14:18  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000105  2024-11-30 15:14:40  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000106  2024-11-30 15:15:12  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000107  2024-11-30 15:15:20  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000108  2024-11-30 15:16:24  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000109  2024-11-30 15:16:37  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000110  2024-11-30 15:17:52  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000111  2024-11-30 15:18:11  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000112  2024-11-30 15:18:20  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000113  2024-11-30 15:18:45  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000114  2024-11-30 15:25:13  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000115  2024-11-30 15:25:44  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000116  2024-11-30 15:30:05  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000117  2024-11-30 15:31:19  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000118  2024-11-30 15:32:45  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000119  2024-11-30 15:35:47  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000120  2024-11-30 15:36:30  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000121  2024-11-30 15:37:04  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000122  2024-11-30 15:38:06  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000123  2024-11-30 15:41:11  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000124  2024-11-30 15:43:00  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000125  2024-11-30 15:43:22  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000126  2024-11-30 15:45:06  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000127  2024-11-30 15:45:38  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000128  2024-11-30 15:49:39  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000129  2024-11-30 15:49:59  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000130  2024-11-30 15:51:20  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000131  2024-11-30 15:51:37  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000132  2024-11-30 15:52:38  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000133  2024-11-30 15:52:54  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000134  2024-11-30 15:59:40  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000135  2024-11-30 16:01:25  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000136  2024-11-30 16:01:51  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000137  2024-11-30 16:02:53  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000138  2024-11-30 16:03:11  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000139  2024-11-30 16:03:44  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000140  2024-11-30 16:04:32  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000141  2024-11-30 16:23:05  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000142  2024-11-30 16:40:44  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000143  2024-11-30 16:41:03  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\deleteDataUser delete data user
000000144  2024-11-30 16:41:26  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\deleteDataUser delete data user
000000145  2024-11-30 16:41:45  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
