No         Date/Time            Browser            Access Path
000000027  2024-11-24 06:10:07  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000028  2024-11-24 06:10:33  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000029  2024-11-24 06:10:43  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000030  2024-11-24 06:11:38  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000031  2024-11-24 06:12:01  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000032  2024-11-24 06:12:22  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000033  2024-11-24 06:12:40  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000034  2024-11-24 06:14:14  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000035  2024-11-24 06:15:10  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000036  2024-11-24 06:16:08  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000037  2024-11-24 06:17:15  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000038  2024-11-24 06:17:34  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000039  2024-11-24 06:18:12  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000040  2024-11-24 06:18:29  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000041  2024-11-24 11:00:00  Google Chrome      C:\xampp\htdocs\hris\application\controllers\SignIn\index 
000000042  2024-11-24 11:00:11  Google Chrome      C:\xampp\htdocs\hris\application\controllers\SignIn\index 
000000043  2024-11-24 11:00:13  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Home\index 
000000044  2024-11-24 11:00:22  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000045  2024-11-24 11:03:36  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000046  2024-11-24 11:04:34  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000047  2024-11-24 14:36:52  Google Chrome      C:\xampp\htdocs\hris\application\controllers\SignIn\index 
000000048  2024-11-24 14:37:05  Google Chrome      C:\xampp\htdocs\hris\application\controllers\SignIn\index 
000000049  2024-11-24 14:37:06  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000050  2024-11-24 15:07:52  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000051  2024-11-24 15:08:51  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000052  2024-11-24 15:09:06  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000053  2024-11-24 15:17:39  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000054  2024-11-24 15:19:08  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000055  2024-11-24 15:19:11  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000056  2024-11-24 15:22:17  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000057  2024-11-24 15:23:51  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000058  2024-11-24 15:24:08  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\saveDataPegawai save data pegawai started
000000059  2024-11-24 15:24:08  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\saveDataPegawai save data pegawai failed : 
000000060  2024-11-24 15:24:41  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\saveDataPegawai save data pegawai started
000000061  2024-11-24 15:25:43  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\saveDataPegawai save data pegawai failed : 
000000062  2024-11-24 15:26:14  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\saveDataPegawai save data pegawai started
000000063  2024-11-24 15:35:21  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000064  2024-11-24 15:36:15  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000065  2024-11-24 16:23:06  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000066  2024-11-24 16:24:42  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000067  2024-11-24 16:24:43  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\UserAccount\ManageAccounts\getListUserAccounts 
000000068  2024-11-24 16:24:43  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\UserAccount\ManageAccountsModel\getDataUserAccounts 
000000069  2024-11-24 16:25:01  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000070  2024-11-24 16:25:02  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\UserAccount\ManageAccounts\getListUserAccounts 
000000071  2024-11-24 16:25:02  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\UserAccount\ManageAccountsModel\getDataUserAccounts 
000000072  2024-11-24 16:25:36  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000073  2024-11-24 16:25:37  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\UserAccount\ManageAccounts\getListUserAccounts 
000000074  2024-11-24 16:25:37  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\UserAccount\ManageAccountsModel\getDataUserAccounts 
000000075  2024-11-24 16:25:46  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000076  2024-11-24 16:25:47  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\UserAccount\ManageAccounts\getListUserAccounts 
000000077  2024-11-24 16:25:47  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\UserAccount\ManageAccountsModel\getDataUserAccounts 
000000078  2024-11-24 16:25:57  Google Chrome      C:\xampp\htdocs\hris\application\controllers\SignIn\index 
000000079  2024-11-24 16:25:58  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000080  2024-11-24 16:25:58  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\UserAccount\ManageAccounts\getListUserAccounts 
000000081  2024-11-24 16:25:58  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\UserAccount\ManageAccountsModel\getDataUserAccounts 
000000082  2024-11-24 16:29:45  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000083  2024-11-24 16:29:46  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000084  2024-11-24 16:29:46  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000085  2024-11-24 16:29:59  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000086  2024-11-24 16:30:00  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000087  2024-11-24 16:30:12  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000088  2024-11-24 16:30:32  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000089  2024-11-24 16:30:33  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000090  2024-11-24 16:30:40  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000091  2024-11-24 16:30:46  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000092  2024-11-24 16:30:47  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000093  2024-11-24 16:30:47  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000094  2024-11-24 16:31:45  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000095  2024-11-24 16:31:46  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000096  2024-11-24 16:31:46  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000097  2024-11-24 16:33:42  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000098  2024-11-24 16:33:43  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000099  2024-11-24 16:33:43  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000100  2024-11-24 16:33:59  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000101  2024-11-24 16:34:00  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000102  2024-11-24 16:34:00  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000103  2024-11-24 16:34:21  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000104  2024-11-24 16:34:21  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000105  2024-11-24 16:34:21  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000106  2024-11-24 16:35:45  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000107  2024-11-24 16:35:46  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000108  2024-11-24 16:35:46  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000109  2024-11-24 16:36:37  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000110  2024-11-24 16:36:37  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000111  2024-11-24 16:36:37  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000112  2024-11-24 16:36:40  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000113  2024-11-24 16:36:40  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000114  2024-11-24 16:36:40  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000115  2024-11-24 16:37:03  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000116  2024-11-24 16:37:04  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000117  2024-11-24 16:37:04  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000118  2024-11-24 16:37:41  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000119  2024-11-24 16:37:42  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000120  2024-11-24 16:37:42  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000121  2024-11-24 16:37:44  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\index 
000000122  2024-11-24 16:37:45  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\Dashboard\Pegawai\InputData\getDataPegawai 
000000123  2024-11-24 16:37:45  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\models\Dashboard\Pegawai\InputDataModel\getDataPegawai 
000000124  2024-11-24 16:37:51  Google Chrome      hari01 : C:\xampp\htdocs\hris\application\controllers\SignIn\logout 
000000125  2024-11-24 16:37:52  Google Chrome      C:\xampp\htdocs\hris\application\controllers\SignIn\index 
