No         Date/Time            Browser            Access Path
000000072  2024-12-01 19:53:56  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000073  2024-12-01 19:54:11  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000074  2024-12-01 19:54:22  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\deleteDataUser delete data user
000000075  2024-12-01 19:54:25  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\deleteDataUser delete data user
000000076  2024-12-01 19:54:28  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\deleteDataUser delete data user
000000077  2024-12-01 19:54:30  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\deleteDataUser delete data user
000000078  2024-12-01 19:55:42  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000079  2024-12-01 19:55:59  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\saveDataUser save data user
000000080  2024-12-01 19:56:10  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000081  2024-12-01 19:56:54  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000082  2024-12-01 19:57:00  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000083  2024-12-01 20:00:18  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000084  2024-12-01 20:00:22  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000085  2024-12-01 20:02:17  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000086  2024-12-01 20:02:20  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000087  2024-12-01 20:02:33  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000088  2024-12-01 20:02:36  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000089  2024-12-01 20:04:26  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000090  2024-12-01 20:04:47  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
